000001,2023-05-08,2023-05-09,2,-1.20%
000001,2023-07-28,2023-08-11,15,-3.02%
000001,2023-08-15,2023-08-16,2,0.00%
000001,2023-09-04,2023-09-04,1,0.00%
000001,2024-01-26,2024-01-29,4,0.83%
000001,2024-02-06,2024-06-13,129,11.57%
000001,2024-08-20,2024-08-28,9,-0.10%
000001,2024-09-24,2024-10-23,30,14.37%
000002,2023-07-25,2023-08-14,21,-3.49%
000002,2023-08-16,2023-08-17,2,-0.07%
000002,2024-03-12,2024-03-12,1,0.00%
000002,2024-05-17,2024-05-29,13,-4.67%
000002,2024-06-04,2024-06-04,1,0.00%
000002,2024-09-19,2024-10-23,35,37.81%
000004,2023-04-03,2023-04-03,1,0.00%
000004,2023-04-07,2023-04-07,1,0.00%
000004,2023-04-12,2023-08-17,128,75.45%
000004,2023-08-22,2023-08-23,2,0.98%
000004,2023-10-13,2023-10-18,6,1.45%
000004,2023-10-31,2023-10-31,1,0.00%
000004,2023-11-08,2023-12-05,28,1.47%
000004,2023-12-07,2023-12-07,1,0.00%
000004,2023-12-11,2023-12-12,2,2.26%
000004,2024-03-14,2024-04-02,20,-4.14%
000004,2024-06-28,2024-06-28,1,0.00%
000004,2024-07-02,2024-07-02,1,0.00%
000004,2024-07-04,2024-07-04,1,0.00%
000004,2024-07-15,2024-08-09,26,-1.73%
000004,2024-08-14,2024-08-19,6,-1.00%
000004,2024-08-23,2024-09-12,21,4.42%
000004,2024-09-18,2024-10-23,36,79.68%
000005,2023-07-26,2023-10-20,87,10.69%
000005,2023-10-25,2023-10-25,1,0.00%
000005,2023-11-20,2023-11-24,5,-0.69%
000006,2023-07-24,2023-09-04,43,7.13%
000006,2023-11-21,2023-12-21,31,-6.85%
000006,2023-12-27,2023-12-29,3,0.88%
000006,2024-01-25,2024-01-29,5,1.72%
000006,2024-05-07,2024-05-07,1,0.00%
000006,2024-05-10,2024-05-10,1,0.00%
000006,2024-05-14,2024-05-27,14,1.53%
000006,2024-05-29,2024-05-29,1,0.00%
000006,2024-06-24,2024-06-26,3,0.52%
000006,2024-06-28,2024-07-02,5,-1.03%
000006,2024-07-12,2024-07-12,1,0.00%
000006,2024-07-30,2024-08-09,11,3.46%
000006,2024-08-13,2024-08-19,7,0.00%
000006,2024-08-21,2024-10-23,64,92.86%
000007,2023-07-11,2023-09-06,58,-5.29%
000007,2023-10-17,2023-10-19,3,0.20%
000007,2023-10-24,2023-10-24,1,0.00%
000007,2023-10-30,2023-12-18,50,0.00%
000007,2024-01-03,2024-01-03,1,0.00%
000007,2024-03-19,2024-03-26,8,-0.88%
000007,2024-03-28,2024-04-12,16,-1.56%
000007,2024-04-30,2024-04-30,1,0.00%
000007,2024-05-15,2024-08-01,79,20.90%
000007,2024-09-18,2024-10-23,36,37.75%
000008,2023-05-04,2023-05-15,12,-0.80%
000008,2023-05-17,2023-05-19,3,-0.41%
000008,2023-05-30,2023-05-31,2,0.82%
000008,2023-07-06,2023-07-06,1,0.00%
000008,2023-07-10,2023-07-10,1,0.00%
000008,2023-07-26,2023-07-26,1,0.00%
000008,2023-07-28,2023-08-22,26,0.41%
000008,2023-08-29,2023-08-29,1,0.00%
000008,2023-09-01,2023-09-28,28,2.09%
000008,2023-10-17,2023-10-17,1,0.00%
000008,2023-11-07,2023-11-07,1,0.00%
000008,2023-11-20,2023-12-07,18,2.07%
000008,2023-12-11,2023-12-19,9,-1.63%
000008,2024-03-07,2024-04-15,40,0.00%
000008,2024-07-23,2024-07-23,1,0.00%
000008,2024-07-25,2024-08-21,28,-1.46%
000008,2024-09-10,2024-09-10,1,0.00%
000008,2024-09-12,2024-09-13,2,1.00%
000008,2024-09-19,2024-10-23,35,14.29%
000009,2023-05-29,2023-07-18,51,-1.19%
000009,2023-07-25,2023-07-25,1,0.00%
000009,2023-07-28,2023-07-28,1,0.00%
000009,2023-11-06,2024-01-19,75,7.33%
000009,2024-01-24,2024-01-29,6,3.01%
000009,2024-02-07,2024-03-04,27,-3.06%
000009,2024-03-11,2024-03-12,2,-1.27%
000009,2024-09-26,2024-10-23,28,9.84%
000010,2023-07-18,2023-11-24,130,50.21%
000010,2024-06-24,2024-06-24,1,0.00%
000010,2024-07-26,2024-08-06,12,-3.30%
000010,2024-08-12,2024-08-22,11,-7.14%
000010,2024-08-26,2024-09-02,8,-1.16%
000010,2024-09-09,2024-09-10,2,-2.81%
000010,2024-09-18,2024-10-23,36,20.93%
000011,2023-07-25,2023-09-13,51,0.91%
000011,2023-09-15,2023-09-15,1,0.00%
000011,2023-11-21,2023-11-24,4,-0.30%
000011,2024-01-19,2024-01-19,1,0.00%
000011,2024-01-24,2024-01-29,6,1.28%
000011,2024-04-29,2024-05-27,29,-0.70%
000011,2024-05-29,2024-05-29,1,0.00%
000011,2024-08-02,2024-08-02,1,0.00%
000011,2024-08-08,2024-08-15,8,-7.14%
000011,2024-09-05,2024-09-05,1,0.00%
000011,2024-09-13,2024-10-23,41,18.31%
000012,2023-07-31,2023-08-10,11,-0.98%
000012,2023-08-30,2023-08-30,1,0.00%
000012,2023-11-28,2023-11-28,1,0.00%
000012,2023-11-30,2023-12-15,16,-0.54%
000012,2023-12-21,2023-12-25,5,-0.36%
000012,2023-12-28,2024-01-05,9,-0.72%
000012,2024-01-09,2024-01-18,10,1.45%
000012,2024-01-25,2024-01-29,5,-0.54%
000012,2024-02-06,2024-03-06,30,-0.36%
000012,2024-03-08,2024-03-21,14,-1.23%
000012,2024-04-01,2024-04-15,15,-0.35%
000012,2024-04-17,2024-04-22,6,0.35%
000012,2024-05-06,2024-05-07,2,-0.35%
000012,2024-05-09,2024-05-30,22,0.18%
000012,2024-08-30,2024-08-30,1,0.00%
000012,2024-09-24,2024-10-23,30,8.32%
000014,2023-05-04,2023-09-07,127,32.35%
000014,2023-11-22,2023-11-23,2,-1.12%
000014,2023-12-12,2023-12-19,8,-1.18%
000014,2023-12-21,2023-12-21,1,0.00%
000014,2024-01-03,2024-01-03,1,0.00%
000014,2024-01-15,2024-01-15,1,0.00%
000014,2024-01-17,2024-01-19,3,2.42%
000014,2024-01-24,2024-02-02,10,7.19%
000014,2024-02-21,2024-02-27,7,3.70%
000014,2024-03-01,2024-04-03,34,-3.64%
000014,2024-05-17,2024-05-22,6,-3.69%
000014,2024-09-13,2024-10-23,41,23.65%
000016,2023-04-03,2023-04-20,18,-2.13%
000016,2023-05-22,2023-05-22,1,0.00%
000016,2023-05-31,2023-05-31,1,0.00%
000016,2023-06-02,2023-06-15,14,-2.95%
000016,2023-08-03,2023-08-03,1,0.00%
000016,2023-11-06,2023-11-08,3,-0.92%
000016,2023-11-13,2023-11-24,12,-0.23%
000016,2023-11-28,2023-11-28,1,0.00%
000016,2023-12-29,2023-12-29,1,0.00%
000016,2024-03-20,2024-03-22,3,1.15%
000016,2024-04-01,2024-04-01,1,0.00%
000016,2024-07-31,2024-08-06,7,5.14%
000016,2024-08-15,2024-10-23,70,59.44%
000017,2023-06-13,2023-06-14,2,0.00%
000017,2023-07-03,2023-08-21,50,2.97%
000017,2023-08-29,2023-09-12,15,-0.44%
000017,2023-09-15,2023-09-18,4,2.43%
000017,2023-11-06,2023-11-08,3,0.68%
000017,2023-11-13,2023-11-15,3,-1.12%
000017,2023-11-17,2023-12-07,21,0.23%
000017,2023-12-12,2023-12-21,10,-0.22%
000017,2023-12-29,2024-03-25,88,112.87%
000017,2024-04-10,2024-04-10,1,0.00%
000017,2024-09-04,2024-09-04,1,0.00%
000017,2024-09-25,2024-10-23,29,8.77%
000019,2023-06-14,2023-06-19,6,-0.26%
000019,2023-06-21,2023-06-21,1,0.00%
000019,2023-07-06,2023-07-11,6,-0.26%
000019,2023-07-13,2023-08-11,30,1.32%
000019,2023-11-07,2023-11-07,1,0.00%
000019,2023-11-13,2023-12-25,43,0.55%
000019,2023-12-27,2024-01-17,22,-0.53%
000019,2024-01-26,2024-01-26,1,0.00%
000019,2024-05-06,2024-05-22,17,1.35%
000019,2024-05-24,2024-05-24,1,0.00%
000019,2024-08-08,2024-08-12,5,-0.33%
000019,2024-08-28,2024-09-10,14,0.17%
000019,2024-09-19,2024-09-19,1,0.00%
000019,2024-09-24,2024-10-23,30,10.18%
000020,2023-04-03,2023-04-17,15,-4.20%
000020,2023-05-18,2023-08-14,89,15.97%
000020,2023-08-30,2023-08-30,1,0.00%
000020,2023-09-04,2023-09-06,3,0.99%
000020,2023-09-08,2023-09-08,1,0.00%
000020,2023-10-30,2023-12-21,53,2.70%
000020,2023-12-25,2023-12-25,1,0.00%
000020,2023-12-27,2024-01-05,10,1.86%
000020,2024-01-09,2024-01-09,1,0.00%
000020,2024-01-11,2024-02-05,26,16.73%
000020,2024-02-23,2024-04-02,40,4.18%
000020,2024-08-21,2024-10-23,64,28.98%
000021,2023-04-03,2023-06-21,80,5.17%
000021,2023-06-29,2023-06-30,2,0.20%
000021,2023-07-04,2023-07-07,4,-0.90%
000021,2023-07-11,2023-07-19,9,1.29%
000021,2023-11-07,2023-11-21,15,-1.75%
000021,2023-11-29,2023-11-29,1,0.00%
000021,2023-12-04,2023-12-04,1,0.00%
000021,2023-12-11,2023-12-11,1,0.00%
000021,2024-03-01,2024-03-26,26,-4.48%
000021,2024-04-01,2024-04-01,1,0.00%
000021,2024-04-17,2024-04-17,1,0.00%
000021,2024-04-26,2024-05-07,12,1.01%
000021,2024-05-09,2024-05-09,1,0.00%
000021,2024-06-06,2024-07-23,48,3.17%
000021,2024-07-31,2024-08-01,2,1.11%
000021,2024-09-26,2024-10-23,28,24.06%
000023,2023-07-31,2023-08-04,5,-1.49%
000023,2023-08-10,2023-08-10,1,0.00%
000023,2023-08-15,2023-08-22,8,1.23%
000023,2023-09-04,2023-09-04,1,0.00%
000023,2023-10-13,2023-10-17,5,-0.77%
000023,2023-11-15,2023-11-15,1,0.00%
000023,2023-11-17,2023-11-29,13,1.12%
000023,2023-12-06,2023-12-06,1,0.00%
000023,2023-12-08,2023-12-15,8,3.69%
000023,2023-12-20,2023-12-22,3,-0.16%
000023,2023-12-28,2024-01-09,13,-1.73%
000023,2024-01-11,2024-01-11,1,0.00%
000025,2023-06-12,2023-07-14,33,-1.40%
000025,2023-10-27,2023-12-07,42,-1.63%
000025,2023-12-11,2023-12-18,8,-0.31%
000025,2024-01-16,2024-01-16,1,0.00%
000025,2024-01-19,2024-01-31,13,-1.11%
000025,2024-03-12,2024-03-21,10,0.32%
000025,2024-04-03,2024-04-15,13,1.72%
000025,2024-05-07,2024-05-07,1,0.00%
000025,2024-05-09,2024-05-10,2,0.07%
000025,2024-05-20,2024-05-20,1,0.00%
000025,2024-07-31,2024-08-02,3,-0.07%
000025,2024-08-06,2024-08-09,4,-0.71%
000025,2024-08-23,2024-08-26,4,-0.14%
000025,2024-08-29,2024-09-13,16,-0.07%
000025,2024-09-19,2024-10-23,35,19.09%
000026,2023-04-27,2023-05-23,27,-0.17%
000026,2023-05-25,2023-06-20,27,2.95%
000026,2023-06-27,2023-08-04,39,2.12%
000026,2023-09-04,2023-09-06,3,-0.42%
000026,2023-11-07,2023-12-15,39,-2.44%
000026,2023-12-19,2023-12-19,1,0.00%
000026,2024-03-15,2024-04-15,32,3.91%
000026,2024-04-17,2024-05-10,24,-4.41%
000026,2024-05-14,2024-05-15,2,-0.39%
000026,2024-08-29,2024-09-06,9,-1.22%
000026,2024-09-19,2024-10-23,35,11.87%
000027,2023-04-13,2023-06-13,62,4.30%
000027,2023-06-26,2023-07-03,8,-0.45%
000027,2023-07-10,2023-07-11,2,-0.30%
000027,2023-07-13,2023-07-25,13,-2.88%
000027,2023-07-28,2023-08-10,14,0.74%
000027,2023-08-28,2023-08-29,2,-1.48%
000027,2023-12-14,2023-12-14,1,0.00%
000027,2023-12-28,2024-01-09,13,-2.21%
000027,2024-01-11,2024-01-16,6,1.30%
000027,2024-01-25,2024-01-31,7,-0.64%
000027,2024-02-06,2024-06-14,130,16.00%
000027,2024-06-28,2024-07-03,6,0.27%
000027,2024-07-09,2024-07-09,1,0.00%
000027,2024-09-30,2024-10-23,24,-3.86%
000028,2023-04-03,2023-05-31,59,31.91%
000028,2023-11-15,2023-11-21,7,-0.10%
000028,2023-11-23,2023-12-01,9,-0.62%
000028,2024-01-02,2024-01-04,3,1.22%
000028,2024-01-25,2024-01-31,7,0.20%
000028,2024-02-06,2024-03-22,46,-0.82%
000028,2024-03-28,2024-06-13,78,15.89%
000028,2024-09-27,2024-10-10,14,0.69%
000028,2024-10-14,2024-10-14,1,0.00%
000028,2024-10-21,2024-10-23,3,0.88%
000029,2023-05-11,2023-05-12,2,-4.37%
000029,2023-06-02,2023-06-02,1,0.00%
000029,2023-06-06,2023-06-16,11,-1.69%
000029,2023-07-21,2023-08-31,42,4.32%
000029,2023-09-04,2023-09-07,4,-0.77%
000029,2023-09-11,2023-09-11,1,0.00%
000029,2023-09-13,2023-09-15,3,1.11%
000029,2023-09-19,2023-09-25,7,-0.09%
000029,2023-09-28,2023-09-28,1,0.00%
000029,2023-10-13,2023-10-13,1,0.00%
000029,2023-10-30,2023-10-31,2,0.25%
000029,2023-11-06,2023-12-15,40,2.07%
000029,2024-01-26,2024-01-26,1,0.00%
000029,2024-02-21,2024-02-22,2,-2.03%
000029,2024-02-27,2024-02-27,1,0.00%
000029,2024-03-12,2024-03-21,10,-3.84%
000029,2024-03-26,2024-03-26,1,0.00%
000029,2024-04-01,2024-04-03,3,-0.98%
000029,2024-04-29,2024-06-05,38,0.26%
000029,2024-06-07,2024-06-11,5,0.09%
000029,2024-07-03,2024-07-03,1,0.00%
000029,2024-08-09,2024-08-09,1,0.00%
000029,2024-08-29,2024-10-23,56,33.80%
000030,2023-05-11,2023-06-06,27,-2.44%
000030,2023-06-09,2023-08-18,71,7.85%
000030,2023-08-22,2023-08-23,2,-0.95%
000030,2023-08-28,2023-09-20,24,2.85%
000030,2023-09-22,2023-09-26,5,0.00%
000030,2023-10-09,2023-10-10,2,0.55%
000030,2023-10-12,2023-10-16,5,-0.55%
000030,2023-10-26,2023-10-30,5,-0.73%
000030,2023-11-06,2023-12-18,43,2.19%
000030,2024-03-12,2024-06-05,86,8.71%
000030,2024-06-18,2024-06-19,2,-0.71%
000030,2024-09-26,2024-10-23,28,8.44%
000031,2023-04-03,2023-04-21,19,0.26%
000031,2023-05-04,2023-05-22,19,-0.52%
000031,2023-06-02,2023-06-02,1,0.00%
000031,2023-06-07,2023-06-16,10,1.57%
000031,2023-07-19,2023-08-30,43,10.53%
000031,2024-04-29,2024-04-29,1,0.00%
000031,2024-05-10,2024-05-10,1,0.00%
000031,2024-05-15,2024-06-04,21,1.86%
000031,2024-08-15,2024-08-15,1,0.00%
000031,2024-08-30,2024-08-30,1,0.00%
000031,2024-09-03,2024-09-03,1,0.00%
000031,2024-09-05,2024-09-05,1,0.00%
000031,2024-09-09,2024-09-09,1,0.00%
000031,2024-09-18,2024-10-23,36,29.41%
000032,2023-04-03,2023-04-25,23,-1.95%
000032,2023-05-08,2023-05-10,3,-0.53%
000032,2023-05-31,2023-06-05,6,-0.12%
000032,2023-06-13,2023-06-27,15,0.72%
000032,2023-07-04,2023-07-05,2,0.81%
000032,2023-12-04,2023-12-04,1,0.00%
000032,2023-12-08,2023-12-25,18,2.40%
000032,2023-12-29,2023-12-29,1,0.00%
000032,2024-02-27,2024-02-27,1,0.00%
000032,2024-02-29,2024-03-06,7,0.20%
000032,2024-03-08,2024-03-26,19,-2.37%
000032,2024-04-01,2024-04-02,2,-3.16%
000032,2024-09-20,2024-10-23,34,40.79%
000034,2023-04-03,2023-04-25,23,-12.14%
000034,2023-05-31,2023-06-01,2,-1.27%
000034,2023-06-08,2023-06-21,14,1.26%
000034,2023-07-03,2023-07-11,9,-2.43%
000034,2023-08-07,2023-09-15,40,1.63%
000034,2023-09-21,2023-09-25,5,1.14%
000034,2023-10-09,2023-10-12,4,-0.74%
000034,2023-10-16,2023-10-19,4,-0.78%
000034,2023-10-25,2023-12-15,52,6.79%
000034,2023-12-19,2023-12-19,1,0.00%
000034,2024-02-23,2024-04-02,40,1.40%
000034,2024-04-24,2024-04-24,1,0.00%
000034,2024-04-26,2024-05-07,12,-0.53%
000034,2024-05-17,2024-05-22,6,-0.33%
000034,2024-08-23,2024-08-26,4,-1.10%
000034,2024-08-28,2024-10-23,57,36.19%
000035,2023-07-18,2023-11-16,122,19.07%
000035,2024-03-15,2024-03-26,12,0.00%
000035,2024-03-29,2024-04-15,18,-3.87%
000035,2024-04-17,2024-06-21,66,7.55%
000035,2024-06-26,2024-06-26,1,0.00%
000035,2024-07-11,2024-07-12,2,-1.68%
000035,2024-08-01,2024-08-01,1,0.00%
000035,2024-09-04,2024-09-04,1,0.00%
000035,2024-09-26,2024-10-16,21,0.45%
000035,2024-10-21,2024-10-23,3,2.84%
000036,2023-04-12,2023-05-15,34,1.25%
000036,2023-06-16,2023-06-21,6,-6.54%
000036,2023-06-27,2023-08-18,53,2.48%
000036,2023-08-28,2023-08-30,3,2.40%
000036,2023-11-14,2023-12-22,39,-2.23%
000036,2024-04-29,2024-06-19,52,1.92%
000036,2024-06-27,2024-07-03,7,3.53%
000036,2024-09-13,2024-10-23,41,40.33%
000037,2023-05-16,2023-08-10,87,31.55%
000037,2023-11-28,2023-11-28,1,0.00%
000037,2023-12-14,2023-12-15,2,-1.82%
000037,2024-01-03,2024-01-05,3,-2.20%
000037,2024-01-12,2024-01-15,4,0.12%
000037,2024-01-17,2024-02-01,16,-0.43%
000037,2024-03-07,2024-03-07,1,0.00%
000037,2024-03-11,2024-03-11,1,0.00%
000037,2024-03-20,2024-04-17,29,5.09%
000037,2024-04-25,2024-04-25,1,0.00%
000037,2024-04-29,2024-06-19,52,11.21%
000037,2024-09-26,2024-10-23,28,9.03%
000038,2023-04-07,2023-04-10,4,1.19%
000039,2023-04-03,2023-04-10,8,-1.96%
000039,2023-04-12,2023-04-12,1,0.00%
000039,2023-04-14,2023-04-14,1,0.00%
000039,2023-07-06,2023-08-18,44,1.85%
000039,2023-08-28,2023-08-30,3,-0.83%
000039,2023-09-01,2023-09-05,5,0.84%
000039,2023-11-08,2024-05-22,197,31.67%
000039,2024-05-27,2024-06-21,26,0.95%
000039,2024-07-01,2024-07-01,1,0.00%
000039,2024-09-25,2024-10-23,29,10.85%
000040,2023-04-13,2023-04-17,5,-2.78%
000040,2023-04-28,2023-05-08,11,0.48%
000040,2023-05-10,2023-06-05,27,-0.72%
000040,2023-06-28,2023-07-21,24,1.19%
000040,2023-07-25,2023-08-08,15,-0.70%
000040,2023-11-06,2023-11-21,16,-1.51%
000040,2024-01-10,2024-01-11,2,-0.52%
000042,2023-04-06,2023-04-17,12,0.71%
000042,2023-05-04,2023-05-09,6,-0.48%
000042,2023-05-11,2023-05-12,2,0.00%
000042,2023-07-21,2023-08-18,29,2.30%
000042,2023-08-28,2023-08-30,3,1.52%
000042,2023-11-21,2023-11-24,4,1.16%
000042,2024-03-13,2024-03-13,1,0.00%
000042,2024-04-02,2024-04-02,1,0.00%
000042,2024-04-29,2024-06-04,37,7.64%
000042,2024-06-17,2024-06-18,2,-3.78%
000042,2024-07-02,2024-07-03,2,0.68%
000042,2024-09-20,2024-10-23,34,30.05%
000045,2023-05-23,2023-06-27,36,4.14%
000045,2023-06-29,2023-07-19,21,1.96%
000045,2023-07-25,2023-07-25,1,0.00%
000045,2023-09-06,2023-09-06,1,0.00%
000045,2023-09-08,2023-09-15,8,-0.57%
000045,2023-09-28,2023-12-15,79,7.78%
000045,2023-12-19,2023-12-21,3,-1.20%
000045,2023-12-29,2024-01-02,5,1.36%
000045,2024-03-20,2024-03-25,6,-1.28%
000045,2024-04-01,2024-04-01,1,0.00%
000045,2024-04-30,2024-05-10,11,-1.18%
000045,2024-08-16,2024-08-16,1,0.00%
000045,2024-08-21,2024-08-21,1,0.00%
000045,2024-08-23,2024-08-26,4,0.75%
000045,2024-08-28,2024-09-12,16,0.88%
000045,2024-09-19,2024-10-23,35,18.62%
000046,2023-06-02,2023-06-06,5,0.99%
000046,2023-06-15,2023-06-15,1,0.00%
000046,2023-06-20,2023-06-20,1,0.00%
000046,2023-06-27,2023-10-18,114,106.12%
000048,2023-04-03,2023-05-04,32,-10.32%
000048,2023-07-18,2023-07-21,4,0.39%
000048,2023-07-25,2023-08-18,25,-0.35%
000048,2023-09-07,2023-10-10,34,0.29%
000048,2023-12-04,2023-12-19,16,-0.56%
000048,2024-02-08,2024-02-08,1,0.00%
000048,2024-03-18,2024-03-19,2,0.78%
000048,2024-03-21,2024-03-26,6,-4.62%
000048,2024-04-01,2024-04-01,1,0.00%
000048,2024-04-03,2024-04-09,7,0.92%
000048,2024-05-17,2024-05-27,11,1.34%
000048,2024-05-29,2024-05-29,1,0.00%
000048,2024-09-26,2024-10-23,28,13.65%
000049,2023-10-12,2023-10-13,2,-0.79%
000049,2023-10-30,2023-11-01,3,-0.16%
000049,2023-11-03,2023-11-24,22,0.90%
000049,2024-03-11,2024-03-22,12,-2.03%
000049,2024-03-26,2024-03-26,1,0.00%
000049,2024-03-29,2024-04-03,6,1.50%
000049,2024-04-09,2024-04-11,3,-3.36%
000049,2024-06-17,2024-06-19,3,-0.36%
000049,2024-06-28,2024-08-02,36,3.62%
000049,2024-08-30,2024-08-30,1,0.00%
000049,2024-09-27,2024-10-23,27,8.05%
000050,2023-04-03,2023-04-21,19,-6.57%
000050,2023-07-14,2023-07-14,1,0.00%
000050,2023-07-28,2023-08-08,12,1.40%
000050,2023-09-06,2023-09-20,15,-1.08%
000050,2023-09-22,2023-09-25,4,-0.43%
000050,2023-09-28,2023-12-25,89,10.20%
000050,2023-12-27,2024-01-03,8,0.58%
000050,2024-07-11,2024-07-12,2,0.00%
000050,2024-07-16,2024-07-16,1,0.00%
000050,2024-09-10,2024-09-10,1,0.00%
000050,2024-09-26,2024-10-23,28,12.75%
000055,2023-05-08,2023-05-08,1,0.00%
000055,2023-05-11,2023-05-11,1,0.00%
000055,2023-06-30,2023-07-04,5,-2.63%
000055,2023-07-06,2023-08-23,49,1.45%
000055,2023-08-28,2023-09-07,11,0.00%
000055,2024-01-03,2024-01-03,1,0.00%
000055,2024-01-11,2024-01-17,7,0.00%
000055,2024-01-26,2024-01-26,1,0.00%
000055,2024-03-21,2024-03-21,1,0.00%
000055,2024-04-01,2024-04-02,2,-2.33%
000055,2024-05-06,2024-05-22,17,0.24%
000055,2024-09-24,2024-10-23,30,12.54%
000056,2023-06-15,2023-06-20,6,-3.34%
000056,2023-07-21,2023-08-11,22,0.00%
000056,2023-11-07,2023-12-21,45,10.88%
000056,2024-03-08,2024-03-08,1,0.00%
000056,2024-03-12,2024-03-12,1,0.00%
000056,2024-03-21,2024-03-21,1,0.00%
000056,2024-05-20,2024-05-20,1,0.00%
000056,2024-09-09,2024-09-10,2,1.14%
000056,2024-09-19,2024-10-23,35,29.55%
000058,2023-06-05,2023-06-05,1,0.00%
000058,2023-06-08,2023-06-19,12,0.16%
000058,2023-07-14,2023-08-22,40,3.34%
000058,2023-08-28,2023-09-01,5,-0.61%
000058,2023-09-06,2023-10-18,43,-1.99%
000058,2023-10-24,2023-12-07,45,8.53%
000058,2023-12-14,2023-12-14,1,0.00%
000058,2024-01-12,2024-01-29,18,10.32%
000058,2024-03-20,2024-03-20,1,0.00%
000058,2024-03-22,2024-03-22,1,0.00%
000058,2024-05-17,2024-05-17,1,0.00%
000058,2024-08-21,2024-08-21,1,0.00%
000058,2024-08-23,2024-10-23,62,24.70%
000059,2023-04-07,2023-04-07,1,0.00%
000059,2023-07-28,2023-08-10,14,1.10%
000059,2023-08-14,2023-08-15,2,0.00%
000059,2023-09-04,2023-09-04,1,0.00%
000059,2023-11-15,2023-11-24,10,-0.50%
000059,2023-11-28,2023-11-28,1,0.00%
000059,2024-01-03,2024-01-04,2,0.17%
000059,2024-03-15,2024-03-21,7,0.38%
000059,2024-03-29,2024-04-15,18,5.18%
000059,2024-04-19,2024-04-19,1,0.00%
000059,2024-05-06,2024-05-10,5,3.86%
000059,2024-05-20,2024-05-20,1,0.00%
000059,2024-09-24,2024-10-23,30,19.80%
000060,2023-04-03,2023-05-19,47,1.25%
000060,2023-06-05,2023-06-06,2,-0.81%
000060,2023-06-08,2023-06-16,9,0.41%
000060,2023-07-05,2023-08-24,51,0.00%
000060,2023-08-28,2023-08-28,1,0.00%
000060,2023-09-04,2023-09-18,15,-0.91%
000060,2024-02-07,2024-02-07,1,0.00%
000060,2024-02-19,2024-02-27,9,0.93%
000060,2024-02-29,2024-05-22,84,11.81%
000060,2024-05-27,2024-05-30,4,0.64%
000060,2024-09-23,2024-10-23,31,14.83%
000061,2023-04-03,2023-05-23,51,3.74%
000061,2023-05-30,2023-05-30,1,0.00%
000061,2023-06-05,2023-06-19,15,0.65%
000061,2023-07-07,2023-09-20,76,8.36%
000061,2023-09-25,2023-09-26,2,0.44%
000061,2023-09-28,2023-10-10,13,0.87%
000061,2023-11-22,2023-12-18,27,-0.89%
000061,2024-03-15,2024-03-21,7,-0.79%
000061,2024-04-03,2024-04-03,1,0.00%
000061,2024-04-26,2024-04-29,4,0.33%
000061,2024-08-08,2024-08-13,6,-0.94%
000061,2024-08-15,2024-08-15,1,0.00%
000061,2024-08-19,2024-08-19,1,0.00%
000061,2024-08-28,2024-10-23,57,22.76%
000062,2023-04-03,2023-04-24,22,-6.42%
000062,2023-07-25,2023-08-10,17,0.26%
000062,2023-09-04,2023-09-12,9,-0.69%
000062,2023-10-11,2023-10-11,1,0.00%
000062,2023-10-13,2023-10-13,1,0.00%
000062,2023-10-30,2023-11-01,3,-1.39%
000062,2023-11-03,2023-12-04,32,1.13%
000062,2023-12-11,2023-12-14,4,0.17%
000062,2024-04-29,2024-05-10,12,-1.74%
000062,2024-05-17,2024-05-24,8,-6.36%
000062,2024-06-19,2024-06-20,2,-4.72%
000062,2024-08-15,2024-10-23,70,208.14%
000063,2023-04-03,2023-05-09,37,2.73%
000063,2023-05-29,2023-08-04,68,18.59%
000063,2024-02-22,2024-05-17,86,11.97%
000063,2024-06-14,2024-06-19,6,1.47%
000063,2024-06-21,2024-06-21,1,0.00%
000063,2024-06-28,2024-07-03,6,-0.89%
000063,2024-07-09,2024-07-12,4,-0.87%
000063,2024-07-16,2024-07-22,7,-1.97%
000063,2024-09-26,2024-10-23,28,16.65%
000065,2023-04-03,2023-05-23,51,-0.58%
000065,2023-06-16,2023-06-20,5,-3.20%
000065,2023-07-04,2023-07-04,1,0.00%
000065,2023-07-06,2023-07-06,1,0.00%
000065,2023-07-31,2023-08-23,24,-3.19%
000065,2023-12-18,2023-12-21,4,-5.66%
000065,2024-01-25,2024-01-30,6,0.36%
000065,2024-02-23,2024-02-27,5,1.17%
000065,2024-02-29,2024-03-26,27,-0.18%
000065,2024-04-01,2024-05-22,52,3.08%
000065,2024-09-26,2024-10-23,28,9.42%
000066,2023-04-03,2023-04-07,5,0.51%
000066,2023-04-12,2023-04-12,1,0.00%
000066,2023-04-19,2023-04-20,2,1.73%
000066,2023-06-01,2023-07-18,48,-0.23%
000066,2023-10-11,2023-10-18,8,-2.70%
000066,2023-11-07,2023-11-09,3,0.36%
000066,2023-11-13,2023-12-14,32,-0.53%
000066,2024-02-26,2024-03-26,30,1.50%
000066,2024-03-28,2024-04-02,6,-0.71%
000066,2024-04-29,2024-05-07,9,-0.10%
000066,2024-09-13,2024-09-13,1,0.00%
000066,2024-09-19,2024-10-23,35,38.71%
000068,2023-07-13,2023-10-10,90,15.46%
000068,2023-10-12,2023-10-17,6,-0.27%
000068,2023-10-25,2023-10-26,2,-1.35%
000068,2023-11-07,2023-12-07,31,-1.61%
000068,2023-12-11,2023-12-12,2,0.00%
000068,2023-12-14,2023-12-14,1,0.00%
000068,2024-01-04,2024-01-04,1,0.00%
